Texas A&M,Ohio State,Michigan,Georgia Tech,Wisconsin,Alabama,Tennessee,Iowa State,Nebraska,Chaos,Texas
0.7277268247479255,-0.8011014267567405,0.1206101698004237,0.6399784822188328,-0.1660114521099483,-0.7597051665001965,0.4433313809699337,-1.2820804203337874,-0.824182794161078,0.7773259961019731,-0.0792690334922489
-0.0856773619095238,-0.3062375754829458,1.4558381998429035,-1.3228879765864143,-0.8938058631540415,-1.7420197205755084,-1.0855137127652408,-1.8642502707192647,0.2463383072305453,1.357518525702268,2.135595532668133
-0.2638840633834357,-0.0249225077938676,-0.4300762697639261,1.2821984129439523,-0.0673428108050262,-0.623797756567113,-1.322801942855241,0.5167288023130324,0.1587199672955064,-0.2715072483800544,1.1530851520353969
-0.4934139020868752,0.5637417868843421,-1.133650346406259,-1.778764100171353,0.9929852836081464,0.5676860855302379,-0.0630139683880982,-0.4320428692209726,-0.0535341189432036,2.575307122894836,0.0901106083125295
-0.5487464202340039,-2.389733322398725,0.1319542060136651,1.8355940743524848,0.2149893391576675,0.664318392938415,-0.8046709307066626,1.0555055130291895,1.1342563460032644,1.4227538315463744,-0.0941466570569633
0.5986138314649707,0.0233182811092152,-1.127569233992648,0.6868665556611554,0.506482952053894,-1.9885369244048887,-0.0289361059045029,-0.1615883710851517,-0.3480412148351837,1.589503693305064,-0.1409154271960484
-0.0121972490224829,2.3086919557059487,-0.4629367152708623,0.2067181632095676,-0.1530700387172212,0.945727792073912,-2.216235420551122,0.0552349854389085,1.1638205296907111,-1.9561355320874023,-1.2707058282198902
-0.204595409307827,0.1843977137735173,-0.4496970662901532,0.2845580843895271,0.3296215959411326,0.5590538870949461,0.9504324704328656,-0.8393578793937607,-0.1759726133341723,-0.9254023158645074,2.1282066727259776
0.2966993707131722,-0.4908961309090594,1.138379859114609,0.519634492148605,0.1924484708382237,-1.1060936195942022,-1.981920692806194,-1.16554218167126,2.0775281957579463,-0.9397160843630714,-1.3920618177323003
-0.2403888446924045,-0.9094967070212436,0.0242617650015614,2.310370931248578,-0.0580997040340073,0.0138322142568987,-0.0022653475198446,0.6428731765092602,0.1649004557539322,-0.805219581912195,-0.889427607060983
-0.0059137509975291,0.6430177831693968,-1.4956236652990746,0.2284089800907024,1.679938569004383,-0.6546293956444299,-0.5242285706789428,1.7495524649909306,-0.4069221091125173,0.692757079168758,-1.372869147640479
0.6400299054523759,0.6053961242010131,-1.294826197899423,0.1128524646600617,0.1106292471024571,0.108357195809006,-0.4546015802079926,-0.1781137946137052,0.7342660168413745,0.3367241576147335,-0.1541797964736734
0.7007134982156804,-0.3033713395163763,0.9277771214852596,-1.294351358570342,0.8573923236636,-0.519935874894513,0.5085281051375136,-1.1465914005157571,-0.1939122427797162,-0.2836575558196998,0.6887025852150929
0.1503346679700306,0.0228840822465058,-1.3218352562953324,1.89497229867258,-0.2306184581523772,0.0864317230681246,0.1566933720581185,1.0683594578112303,1.1054027800648545,-1.137202806186787,-0.8396406056380303
0.1503346679700306,0.022884082246505812,-1.3218352562953324,1.8949722986725797,-0.23061845815237722,0.08643172306812466,0.15669337205811856,1.0683594578112305,1.1054027800648545,-1.137202806186787,-0.8396406056380303
